User_Id,Place_Id,Place_Ratings,City_Encoded,Category_Encoded,Clipped_Price,Normalized_Price
154,306,4,0,2,50000,1.0
154,327,5,0,4,15000,0.3
154,68,3,1,3,0,0.0
154,210,5,4,0,3000,0.06
154,294,3,0,1,0,0.0
154,402,1,3,3,0,0.0
154,136,4,4,4,10000,0.2
154,398,1,3,4,0,0.0
154,240,3,0,4,7000,0.14
154,376,1,2,1,30000,0.6
154,417,4,3,1,10000,0.2
154,429,5,3,1,0,0.0
154,394,3,3,4,35000,0.7
154,32,4,1,1,0,0.0
154,335,2,2,1,10000,0.2
154,231,2,0,4,50000,1.0
154,226,4,0,4,20000,0.4
155,307,4,0,2,5000,0.1
155,338,1,2,1,10000,0.2
155,229,4,0,4,45000,0.9
155,311,2,0,2,25000,0.5
155,129,1,4,4,2000,0.04
155,130,3,4,4,10000,0.2
155,317,4,0,2,15000,0.3
155,114,2,4,4,30000,0.6
155,396,2,3,1,15000,0.3
155,408,1,3,2,15000,0.3
155,338,2,2,1,10000,0.2
155,17,5,1,1,5000,0.1
155,306,3,0,2,50000,1.0
155,435,1,3,4,0,0.0
155,137,2,4,2,20000,0.4
155,205,4,4,4,50000,1.0
155,228,1,0,1,3000,0.06
155,424,4,3,0,15000,0.3
155,233,3,0,2,30000,0.6
155,130,3,4,4,10000,0.2
155,89,1,4,1,50000,1.0
155,347,2,2,4,0,0.0
155,209,4,4,0,10000,0.2
155,248,1,0,4,50000,1.0
155,228,4,0,1,3000,0.06
155,73,3,1,1,5000,0.1
155,23,2,1,5,0,0.0
155,197,1,4,0,5000,0.1
155,332,5,0,2,20000,0.4
155,321,5,0,4,30000,0.6
156,220,2,0,4,25000,0.5
156,55,1,1,5,0,0.0
156,379,4,2,2,5000,0.1
156,271,3,0,4,0,0.0
156,198,5,4,0,5000,0.1
156,62,3,1,4,30000,0.6
156,6,5,1,4,25000,0.5
156,338,4,2,1,10000,0.2
156,142,4,4,2,0,0.0
156,201,1,4,0,5000,0.1
156,74,3,1,1,0,0.0
156,260,4,0,1,0,0.0
156,9,1,1,0,50000,1.0
156,407,1,3,4,0,0.0
156,8,5,1,4,50000,1.0
156,201,2,4,0,5000,0.1
156,150,5,4,1,7000,0.14
156,42,2,1,1,5000,0.1
156,59,5,1,1,2000,0.04
156,96,1,4,4,0,0.0
156,201,1,4,0,5000,0.1
156,432,3,3,4,0,0.0
156,351,4,2,1,50000,1.0
156,77,5,1,4,0,0.0
156,77,1,1,4,0,0.0
156,45,3,1,4,50000,1.0
156,146,5,4,2,10000,0.2
156,324,5,0,2,15000,0.3
156,162,4,4,1,50000,1.0
157,368,5,2,2,3000,0.06
157,436,3,3,4,0,0.0
157,360,1,2,2,5000,0.1
157,112,5,4,4,25000,0.5
157,196,3,4,0,3000,0.06
157,429,2,3,1,0,0.0
157,400,3,3,2,0,0.0
157,228,1,0,1,3000,0.06
157,429,1,3,1,0,0.0
157,350,3,2,0,5000,0.1
157,36,2,1,4,50000,1.0
157,214,4,0,4,50000,1.0
157,380,5,2,5,0,0.0
157,335,5,2,1,10000,0.2
157,106,1,4,4,0,0.0
157,317,3,0,2,15000,0.3
157,180,1,4,0,10000,0.2
157,412,1,3,5,0,0.0
157,289,5,0,2,10000,0.2
157,148,1,4,2,5000,0.1
157,416,5,3,1,0,0.0
157,404,3,3,4,35000,0.7
157,59,4,1,1,2000,0.04
157,149,3,4,2,3000,0.06
157,221,4,0,1,2000,0.04
157,227,5,0,4,0,0.0
157,69,3,1,1,0,0.0
157,36,2,1,4,50000,1.0
157,170,3,4,1,50000,1.0
157,33,3,1,4,0,0.0
157,93,5,4,2,50000,1.0
157,317,4,0,2,15000,0.3
157,307,3,0,2,5000,0.1
157,330,2,0,1,40000,0.8
157,202,5,4,0,10000,0.2
157,48,1,1,1,5000,0.1
157,262,3,0,2,50000,1.0
157,236,4,0,4,0,0.0
157,142,4,4,2,0,0.0
157,85,4,4,4,6000,0.12
157,405,3,3,4,50000,1.0
157,53,4,1,1,5000,0.1
157,350,3,2,0,5000,0.1
158,203,1,4,4,40000,0.8
158,83,5,1,4,50000,1.0
158,61,5,1,1,0,0.0
158,430,5,3,4,50000,1.0
158,111,3,4,4,3000,0.06
158,333,5,0,4,20000,0.4
158,168,1,4,0,10000,0.2
158,372,2,2,2,2000,0.04
158,22,1,1,5,0,0.0
158,414,3,3,1,0,0.0
158,314,3,0,2,0,0.0
158,138,4,4,4,20000,0.4
158,82,2,1,1,5000,0.1
158,334,3,0,4,50000,1.0
158,201,1,4,0,5000,0.1
158,242,4,0,2,12000,0.24
158,81,5,1,3,0,0.0
158,153,3,4,0,10000,0.2
158,374,1,2,2,6000,0.12
158,312,2,0,2,11000,0.22
158,133,1,4,4,5000,0.1
158,194,3,4,0,5000,0.1
158,77,1,1,4,0,0.0
158,233,2,0,2,30000,0.6
158,175,1,4,1,50000,1.0
158,325,5,0,1,50000,1.0
158,233,3,0,2,30000,0.6
158,347,1,2,4,0,0.0
158,158,4,4,0,10000,0.2
158,347,5,2,4,0,0.0
158,149,4,4,2,3000,0.06
158,105,2,4,1,0,0.0
158,311,5,0,2,25000,0.5
159,318,2,0,2,20000,0.4
159,316,4,0,2,10000,0.2
159,152,5,4,0,5000,0.1
159,1,1,1,1,20000,0.4
159,178,1,4,2,40000,0.8
159,294,1,0,1,0,0.0
159,111,2,4,4,3000,0.06
159,316,2,0,2,10000,0.2
159,158,2,4,0,10000,0.2
159,69,4,1,1,0,0.0
159,165,2,4,4,2000,0.04
159,103,4,4,4,0,0.0
159,246,1,0,2,10000,0.2
159,223,5,0,5,0,0.0
159,151,1,4,4,0,0.0
159,135,3,4,3,0,0.0
159,102,4,4,1,40000,0.8
159,326,1,0,2,10000,0.2
159,193,5,4,1,50000,1.0
159,117,2,4,4,22000,0.44
159,348,3,2,1,20000,0.4
159,166,1,4,2,6000,0.12
159,100,5,4,1,0,0.0
159,324,1,0,2,15000,0.3
159,235,5,0,2,15000,0.3
159,172,5,4,0,10000,0.2
159,361,3,2,4,10000,0.2
159,101,4,4,1,0,0.0
159,373,4,2,1,10000,0.2
159,355,1,2,2,50000,1.0
159,56,2,1,0,25000,0.5
159,204,4,4,4,0,0.0
159,284,2,0,3,0,0.0
159,85,4,4,4,6000,0.12
159,159,2,4,2,2500,0.05
159,270,1,0,2,25000,0.5
159,35,3,1,3,0,0.0
159,428,3,3,1,0,0.0
159,246,4,0,2,10000,0.2
159,418,3,3,1,5000,0.1
159,394,1,3,4,35000,0.7
160,116,5,4,4,2500,0.05
160,369,1,2,1,7500,0.15
160,205,1,4,4,50000,1.0
160,241,1,0,4,0,0.0
160,35,3,1,3,0,0.0
160,430,5,3,4,50000,1.0
160,134,1,4,4,10000,0.2
160,219,1,0,2,15000,0.3
160,292,2,0,2,0,0.0
160,153,5,4,0,10000,0.2
160,268,2,0,4,50000,1.0
160,259,1,0,1,0,0.0
160,223,3,0,5,0,0.0
160,74,1,1,1,0,0.0
160,222,2,0,1,0,0.0
160,357,2,2,2,10000,0.2
160,87,3,4,4,20000,0.4
160,2,2,1,1,0,0.0
160,219,2,0,2,15000,0.3
160,195,5,4,0,5000,0.1
160,104,4,4,1,20000,0.4
160,230,5,0,4,30000,0.6
160,243,2,0,1,15000,0.3
160,211,5,0,2,30000,0.6
160,2,3,1,1,0,0.0
160,398,3,3,4,0,0.0
160,201,2,4,0,5000,0.1
160,99,5,4,1,0,0.0
160,432,4,3,4,0,0.0
160,292,3,0,2,0,0.0
160,367,1,2,2,7000,0.14
160,8,3,1,4,50000,1.0
160,124,5,4,1,0,0.0
160,129,5,4,4,2000,0.04
160,172,2,4,0,10000,0.2
160,201,2,4,0,5000,0.1
160,34,2,1,3,0,0.0
160,409,2,3,1,0,0.0
160,215,2,0,2,15000,0.3
161,410,1,3,4,50000,1.0
161,233,2,0,2,30000,0.6
161,56,3,1,0,25000,0.5
161,106,4,4,4,0,0.0
161,355,3,2,2,50000,1.0
161,7,1,1,2,4000,0.08
161,336,5,2,4,15000,0.3
161,260,2,0,1,0,0.0
161,238,4,0,2,7500,0.15
161,52,5,1,1,15000,0.3
161,330,5,0,1,40000,0.8
161,326,3,0,2,10000,0.2
161,354,4,2,1,10000,0.2
161,123,4,4,1,0,0.0
161,6,5,1,4,25000,0.5
161,196,1,4,0,3000,0.06
161,383,5,2,4,0,0.0
161,56,5,1,0,25000,0.5
161,124,2,4,1,0,0.0
161,137,1,4,2,20000,0.4
161,295,2,0,1,0,0.0
161,355,5,2,2,50000,1.0
161,285,1,0,1,0,0.0
161,138,4,4,4,20000,0.4
161,211,4,0,2,30000,0.6
161,324,5,0,2,15000,0.3
161,330,1,0,1,40000,0.8
161,30,4,1,4,0,0.0
161,249,1,0,4,50000,1.0
161,58,1,1,4,0,0.0
161,218,1,0,2,50000,1.0
162,138,5,4,4,20000,0.4
162,23,2,1,5,0,0.0
162,277,3,0,4,15000,0.3
162,169,3,4,2,5000,0.1
162,139,5,4,2,10000,0.2
162,376,3,2,1,30000,0.6
162,94,3,4,4,7000,0.14
162,367,2,2,2,7000,0.14
162,174,5,4,3,0,0.0
162,1,5,1,1,20000,0.4
162,55,2,1,5,0,0.0
162,161,1,4,2,5000,0.1
162,34,5,1,3,0,0.0
162,86,4,4,1,15000,0.3
162,185,4,4,0,10000,0.2
162,48,2,1,1,5000,0.1
162,250,2,0,4,50000,1.0
162,261,5,0,2,10000,0.2
162,36,3,1,4,50000,1.0
162,13,4,1,0,5000,0.1
162,160,2,4,3,0,0.0
162,238,1,0,2,7500,0.15
162,69,3,1,1,0,0.0
162,15,4,1,3,0,0.0
162,354,4,2,1,10000,0.2
162,86,3,4,1,15000,0.3
162,342,1,2,4,3000,0.06
162,155,3,4,0,5000,0.1
162,167,3,4,2,0,0.0
162,193,5,4,1,50000,1.0
162,40,2,1,1,0,0.0
162,366,4,2,4,20000,0.4
163,140,5,4,4,0,0.0
163,302,1,0,5,0,0.0
163,120,4,4,1,50000,1.0
163,59,4,1,1,2000,0.04
163,371,1,2,2,25000,0.5
163,47,4,1,4,0,0.0
163,30,5,1,4,0,0.0
163,206,3,4,2,8000,0.16
163,38,1,1,1,0,0.0
163,100,2,4,1,0,0.0
163,405,5,3,4,50000,1.0
163,121,3,4,1,50000,1.0
163,22,1,1,5,0,0.0
163,94,5,4,4,7000,0.14
163,24,4,1,1,5000,0.1
163,417,3,3,1,10000,0.2
163,379,1,2,2,5000,0.1
163,347,5,2,4,0,0.0
163,79,3,1,4,0,0.0
163,18,3,1,1,2000,0.04
163,178,1,4,2,40000,0.8
163,176,5,4,1,10000,0.2
163,330,1,0,1,40000,0.8
163,108,5,4,4,0,0.0
163,41,1,1,1,2000,0.04
163,114,2,4,4,30000,0.6
163,322,5,0,2,0,0.0
163,91,2,4,4,0,0.0
163,258,5,0,1,5000,0.1
163,383,2,2,4,0,0.0
163,325,5,0,1,50000,1.0
163,128,5,4,4,0,0.0
163,133,2,4,4,5000,0.1
163,405,1,3,4,50000,1.0
164,291,4,0,4,50000,1.0
164,208,2,4,2,10000,0.2
164,231,5,0,4,50000,1.0
164,295,3,0,1,0,0.0
164,102,4,4,1,40000,0.8
164,58,2,1,4,0,0.0
164,31,1,1,2,25000,0.5
164,312,1,0,2,11000,0.22
164,79,4,1,4,0,0.0
164,249,4,0,4,50000,1.0
164,354,3,2,1,10000,0.2
164,186,4,4,0,5000,0.1
164,372,3,2,2,2000,0.04
164,100,1,4,1,0,0.0
164,264,4,0,5,0,0.0
164,219,5,0,2,15000,0.3
164,26,4,1,3,0,0.0
164,382,5,2,4,50000,1.0
164,134,5,4,4,10000,0.2
164,298,1,0,2,0,0.0
164,7,4,1,2,4000,0.08
164,169,2,4,2,5000,0.1
164,182,1,4,0,5000,0.1
164,129,3,4,4,2000,0.04
164,415,1,3,1,5000,0.1
164,249,5,0,4,50000,1.0
164,35,1,1,3,0,0.0
164,68,2,1,3,0,0.0
164,348,2,2,1,20000,0.4
164,409,3,3,1,0,0.0
164,333,3,0,4,20000,0.4
164,84,2,1,3,0,0.0
164,24,5,1,1,5000,0.1
164,248,3,0,4,50000,1.0
164,363,3,2,0,5000,0.1
165,205,4,4,4,50000,1.0
165,157,5,4,0,10000,0.2
165,20,5,1,1,2000,0.04
165,337,1,2,4,3000,0.06
165,151,3,4,4,0,0.0
165,411,5,3,5,0,0.0
165,333,4,0,4,20000,0.4
165,216,4,0,4,30000,0.6
165,85,4,4,4,6000,0.12
165,162,2,4,1,50000,1.0
165,150,1,4,1,7000,0.14
165,188,2,4,0,10000,0.2
165,168,2,4,0,10000,0.2
165,188,3,4,0,10000,0.2
165,149,4,4,2,3000,0.06
165,319,2,0,2,5000,0.1
165,146,3,4,2,10000,0.2
165,421,5,3,1,10000,0.2
165,88,3,4,1,3000,0.06
165,377,5,2,4,35000,0.7
165,436,4,3,4,0,0.0
165,373,4,2,1,10000,0.2
165,97,5,4,1,15000,0.3
165,178,1,4,2,40000,0.8
165,221,3,0,1,2000,0.04
165,53,2,1,1,5000,0.1
165,160,2,4,3,0,0.0
165,253,2,0,4,25000,0.5
165,282,2,0,2,7500,0.15
165,52,5,1,1,15000,0.3
165,367,4,2,2,7000,0.14
165,153,1,4,0,10000,0.2
165,204,5,4,4,0,0.0
165,275,2,0,2,20000,0.4
165,344,4,2,0,3000,0.06
166,265,3,0,1,0,0.0
166,262,1,0,2,50000,1.0
166,153,3,4,0,10000,0.2
166,360,2,2,2,5000,0.1
166,391,1,2,2,7500,0.15
166,344,2,2,0,3000,0.06
166,398,4,3,4,0,0.0
166,371,5,2,2,25000,0.5
166,302,1,0,5,0,0.0
166,332,1,0,2,20000,0.4
166,41,5,1,1,2000,0.04
166,151,1,4,4,0,0.0
166,41,4,1,1,2000,0.04
166,328,5,0,2,10000,0.2
166,168,5,4,0,10000,0.2
166,141,4,4,2,3000,0.06
166,435,3,3,4,0,0.0
166,426,4,3,1,0,0.0
166,131,4,4,2,5000,0.1
166,59,3,1,1,2000,0.04
166,251,4,0,4,0,0.0
166,358,2,2,5,0,0.0
166,95,3,4,4,0,0.0
166,333,4,0,4,20000,0.4
166,417,1,3,1,10000,0.2
166,355,5,2,2,50000,1.0
166,262,1,0,2,50000,1.0
166,190,4,4,0,4000,0.08
166,168,4,4,0,10000,0.2
167,113,4,4,1,0,0.0
167,240,2,0,4,7000,0.14
167,74,2,1,1,0,0.0
167,105,5,4,1,0,0.0
167,425,4,3,4,35000,0.7
167,265,3,0,1,0,0.0
167,191,4,4,0,10000,0.2
167,155,2,4,0,5000,0.1
167,316,4,0,2,10000,0.2
167,266,2,0,2,0,0.0
167,55,1,1,5,0,0.0
167,432,4,3,4,0,0.0
167,364,1,2,4,50000,1.0
167,90,4,4,4,5000,0.1
167,418,4,3,1,5000,0.1
167,347,4,2,4,0,0.0
167,400,3,3,2,0,0.0
167,118,4,4,1,5000,0.1
167,333,5,0,4,20000,0.4
167,309,1,0,2,25000,0.5
167,351,4,2,1,50000,1.0
167,54,3,1,4,0,0.0
167,150,4,4,1,7000,0.14
167,243,5,0,1,15000,0.3
167,280,3,0,5,0,0.0
167,418,3,3,1,5000,0.1
167,82,4,1,1,5000,0.1
167,256,3,0,2,10000,0.2
167,203,3,4,4,40000,0.8
167,86,2,4,1,15000,0.3
167,406,3,3,2,0,0.0
167,346,2,2,4,0,0.0
167,362,2,2,2,15000,0.3
167,1,5,1,1,20000,0.4
167,147,1,4,1,0,0.0
167,36,3,1,4,50000,1.0
167,303,1,0,5,0,0.0
167,64,4,1,1,2000,0.04
167,232,5,0,2,25000,0.5
167,405,5,3,4,50000,1.0
168,160,5,4,3,0,0.0
168,356,5,2,4,50000,1.0
168,136,4,4,4,10000,0.2
168,428,5,3,1,0,0.0
168,96,4,4,4,0,0.0
168,346,5,2,4,0,0.0
168,326,4,0,2,10000,0.2
168,290,1,0,1,5000,0.1
168,357,1,2,2,10000,0.2
168,203,3,4,4,40000,0.8
168,282,4,0,2,7500,0.15
168,155,4,4,0,5000,0.1
168,148,4,4,2,5000,0.1
168,428,4,3,1,0,0.0
168,45,1,1,4,50000,1.0
168,33,2,1,4,0,0.0
168,162,2,4,1,50000,1.0
168,244,2,0,4,10000,0.2
168,61,1,1,1,0,0.0
168,50,5,1,1,2000,0.04
168,326,3,0,2,10000,0.2
168,305,1,0,2,10000,0.2
168,127,2,4,4,10000,0.2
168,27,5,1,4,50000,1.0
168,257,4,0,1,0,0.0
168,232,3,0,2,25000,0.5
168,64,3,1,1,2000,0.04
168,13,5,1,0,5000,0.1
168,284,3,0,3,0,0.0
168,46,2,1,0,40000,0.8
168,17,5,1,1,5000,0.1
168,335,4,2,1,10000,0.2
168,341,1,2,2,3000,0.06
168,298,5,0,2,0,0.0
168,202,4,4,0,10000,0.2
168,199,2,4,0,5000,0.1
168,300,3,0,2,10000,0.2
168,218,5,0,2,50000,1.0
168,164,4,4,2,2500,0.05
168,304,5,0,2,2500,0.05
168,50,3,1,1,2000,0.04
168,261,4,0,2,10000,0.2
168,91,3,4,4,0,0.0
169,58,2,1,4,0,0.0
169,131,1,4,2,5000,0.1
169,180,3,4,0,10000,0.2
169,125,5,4,1,0,0.0
169,279,4,0,5,0,0.0
169,332,5,0,2,20000,0.4
169,362,5,2,2,15000,0.3
169,153,2,4,0,10000,0.2
169,349,2,2,2,5000,0.1
169,241,5,0,4,0,0.0
169,161,4,4,2,5000,0.1
169,34,1,1,3,0,0.0
169,295,3,0,1,0,0.0
169,293,3,0,4,0,0.0
169,390,4,2,2,5000,0.1
169,338,1,2,1,10000,0.2
169,206,5,4,2,8000,0.16
169,256,1,0,2,10000,0.2
169,7,1,1,2,4000,0.08
169,407,1,3,4,0,0.0
169,348,3,2,1,20000,0.4
169,363,5,2,0,5000,0.1
169,12,1,1,0,50000,1.0
169,1,5,1,1,20000,0.4
169,274,1,0,2,0,0.0
169,74,5,1,1,0,0.0
169,271,2,0,4,0,0.0
169,183,4,4,4,50000,1.0
169,436,4,3,4,0,0.0
169,21,5,1,1,5000,0.1
169,109,3,4,4,3000,0.06
170,13,3,1,0,5000,0.1
170,298,1,0,2,0,0.0
170,30,1,1,4,0,0.0
170,76,4,1,4,20000,0.4
170,11,4,1,0,5000,0.1
170,355,1,2,2,50000,1.0
170,271,4,0,4,0,0.0
170,274,2,0,2,0,0.0
170,369,4,2,1,7500,0.15
170,198,2,4,0,5000,0.1
170,72,3,1,4,50000,1.0
170,259,4,0,1,0,0.0
170,398,2,3,4,0,0.0
170,296,4,0,4,50000,1.0
170,201,2,4,0,5000,0.1
170,368,2,2,2,3000,0.06
170,250,1,0,4,50000,1.0
170,230,5,0,4,30000,0.6
170,237,1,0,4,50000,1.0
170,330,3,0,1,40000,0.8
170,208,2,4,2,10000,0.2
170,265,2,0,1,0,0.0
170,228,2,0,1,3000,0.06
170,193,5,4,1,50000,1.0
170,165,2,4,4,2000,0.04
170,309,5,0,2,25000,0.5
170,6,1,1,4,25000,0.5
170,155,1,4,0,5000,0.1
170,201,4,4,0,5000,0.1
170,8,3,1,4,50000,1.0
170,260,3,0,1,0,0.0
170,160,3,4,3,0,0.0
170,230,4,0,4,30000,0.6
170,427,3,3,1,0,0.0
170,338,5,2,1,10000,0.2
170,357,2,2,2,10000,0.2
170,264,2,0,5,0,0.0
170,325,1,0,1,50000,1.0
170,350,5,2,0,5000,0.1
170,267,1,0,4,50000,1.0
170,101,1,4,1,0,0.0
171,277,4,0,4,15000,0.3
171,56,2,1,0,25000,0.5
171,332,1,0,2,20000,0.4
171,71,4,1,2,50000,1.0
171,233,3,0,2,30000,0.6
171,166,2,4,2,6000,0.12
171,80,5,1,3,0,0.0
171,86,4,4,1,15000,0.3
171,240,5,0,4,7000,0.14
171,244,4,0,4,10000,0.2
171,327,1,0,4,15000,0.3
171,334,3,0,4,50000,1.0
171,263,5,0,2,5000,0.1
171,264,3,0,5,0,0.0
171,283,3,0,4,0,0.0
171,436,4,3,4,0,0.0
171,308,4,0,2,15000,0.3
171,217,3,0,2,20000,0.4
171,138,2,4,4,20000,0.4
171,181,5,4,0,5000,0.1
171,4,1,1,4,10000,0.2
171,386,1,2,2,9000,0.18
171,407,4,3,4,0,0.0
171,298,3,0,2,0,0.0
171,191,4,4,0,10000,0.2
171,258,1,0,1,5000,0.1
171,220,2,0,4,25000,0.5
171,269,3,0,2,7500,0.15
171,415,2,3,1,5000,0.1
171,181,1,4,0,5000,0.1
171,95,2,4,4,0,0.0
171,115,5,4,1,15000,0.3
172,30,2,1,4,0,0.0
172,166,5,4,2,6000,0.12
172,175,1,4,1,50000,1.0
172,407,5,3,4,0,0.0
172,93,2,4,2,50000,1.0
172,406,3,3,2,0,0.0
172,29,2,1,3,0,0.0
172,424,2,3,0,15000,0.3
172,382,3,2,4,50000,1.0
172,262,4,0,2,50000,1.0
172,182,5,4,0,5000,0.1
172,210,3,4,0,3000,0.06
172,181,2,4,0,5000,0.1
172,183,4,4,4,50000,1.0
172,43,3,1,4,50000,1.0
172,180,3,4,0,10000,0.2
172,216,1,0,4,30000,0.6
172,245,3,0,4,20000,0.4
172,129,4,4,4,2000,0.04
172,49,2,1,1,0,0.0
172,325,5,0,1,50000,1.0
172,374,2,2,2,6000,0.12
172,388,3,2,2,25000,0.5
172,22,3,1,5,0,0.0
172,133,3,4,4,5000,0.1
172,142,2,4,2,0,0.0
172,39,3,1,1,50000,1.0
172,148,2,4,2,5000,0.1
172,148,4,4,2,5000,0.1
172,134,4,4,4,10000,0.2
172,386,3,2,2,9000,0.18
173,279,3,0,5,0,0.0
173,154,2,4,0,10000,0.2
173,275,1,0,2,20000,0.4
173,250,5,0,4,50000,1.0
173,109,2,4,4,3000,0.06
173,231,4,0,4,50000,1.0
173,424,3,3,0,15000,0.3
173,225,3,0,4,50000,1.0
173,212,1,0,1,0,0.0
173,352,2,2,5,0,0.0
173,333,5,0,4,20000,0.4
173,383,2,2,4,0,0.0
173,402,5,3,3,0,0.0
173,239,2,0,2,50000,1.0
173,436,3,3,4,0,0.0
173,367,4,2,2,7000,0.14
173,318,4,0,2,20000,0.4
173,50,2,1,1,2000,0.04
173,367,2,2,2,7000,0.14
173,123,3,4,1,0,0.0
173,60,1,1,1,5000,0.1
173,206,3,4,2,8000,0.16
173,77,5,1,4,0,0.0
173,133,1,4,4,5000,0.1
173,430,2,3,4,50000,1.0
173,118,5,4,1,5000,0.1
173,98,1,4,4,15000,0.3
173,193,4,4,1,50000,1.0
173,177,4,4,0,10000,0.2
173,214,4,0,4,50000,1.0
173,344,1,2,0,3000,0.06
173,234,1,0,1,50000,1.0
173,20,4,1,1,2000,0.04
173,378,1,2,4,0,0.0
173,434,1,3,4,0,0.0
173,221,2,0,1,2000,0.04
173,228,1,0,1,3000,0.06
173,320,1,0,2,23000,0.46
174,115,2,4,1,15000,0.3
174,107,2,4,1,5000,0.1
174,207,2,4,4,15000,0.3
174,384,5,2,1,0,0.0
174,309,2,0,2,25000,0.5
174,391,3,2,2,7500,0.15
174,115,1,4,1,15000,0.3
174,126,2,4,0,4000,0.08
174,183,3,4,4,50000,1.0
174,269,5,0,2,7500,0.15
174,128,5,4,4,0,0.0
174,148,2,4,2,5000,0.1
174,393,2,3,2,0,0.0
174,313,5,0,2,10000,0.2
174,398,3,3,4,0,0.0
174,67,1,1,2,25000,0.5
174,172,5,4,0,10000,0.2
174,346,1,2,4,0,0.0
174,57,3,1,4,0,0.0
174,144,4,4,2,50000,1.0
174,17,1,1,1,5000,0.1
174,10,1,1,0,50000,1.0
174,296,3,0,4,50000,1.0
174,79,4,1,4,0,0.0
174,259,3,0,1,0,0.0
174,142,1,4,2,0,0.0
174,207,5,4,4,15000,0.3
174,425,3,3,4,35000,0.7
174,379,2,2,2,5000,0.1
174,210,4,4,0,3000,0.06
174,114,2,4,4,30000,0.6
174,152,5,4,0,5000,0.1
174,108,1,4,4,0,0.0
174,298,5,0,2,0,0.0
175,406,5,3,2,0,0.0
175,149,2,4,2,3000,0.06
175,156,2,4,0,10000,0.2
175,38,3,1,1,0,0.0
175,42,4,1,1,5000,0.1
175,374,3,2,2,6000,0.12
175,170,4,4,1,50000,1.0
175,96,4,4,4,0,0.0
175,272,3,0,1,0,0.0
175,209,1,4,0,10000,0.2
175,328,1,0,2,10000,0.2
175,2,1,1,1,0,0.0
175,8,2,1,4,50000,1.0
175,396,5,3,1,15000,0.3
175,154,2,4,0,10000,0.2
175,77,2,1,4,0,0.0
175,71,4,1,2,50000,1.0
175,404,5,3,4,35000,0.7
175,153,3,4,0,10000,0.2
175,312,2,0,2,11000,0.22
175,175,3,4,1,50000,1.0
175,76,5,1,4,20000,0.4
175,52,5,1,1,15000,0.3
175,261,5,0,2,10000,0.2
175,332,5,0,2,20000,0.4
175,196,5,4,0,3000,0.06
175,25,3,1,3,0,0.0
175,427,3,3,1,0,0.0
175,10,4,1,0,50000,1.0
175,119,1,4,1,5000,0.1
175,39,3,1,1,50000,1.0
175,123,1,4,1,0,0.0
175,200,3,4,0,5000,0.1
175,400,2,3,2,0,0.0
175,367,4,2,2,7000,0.14
175,158,3,4,0,10000,0.2
176,77,5,1,4,0,0.0
176,350,4,2,0,5000,0.1
176,48,1,1,1,5000,0.1
176,50,3,1,1,2000,0.04
176,253,4,0,4,25000,0.5
176,196,3,4,0,3000,0.06
176,260,5,0,1,0,0.0
176,126,4,4,0,4000,0.08
176,346,1,2,4,0,0.0
176,322,5,0,2,0,0.0
176,375,3,2,1,0,0.0
176,182,4,4,0,5000,0.1
176,340,5,2,4,0,0.0
176,132,5,4,2,20000,0.4
176,56,1,1,0,25000,0.5
176,384,1,2,1,0,0.0
176,264,1,0,5,0,0.0
176,100,5,4,1,0,0.0
176,391,2,2,2,7500,0.15
176,59,1,1,1,2000,0.04
176,170,5,4,1,50000,1.0
176,73,1,1,1,5000,0.1
176,75,3,1,4,50000,1.0
176,21,5,1,1,5000,0.1
176,275,5,0,2,20000,0.4
176,48,2,1,1,5000,0.1
176,417,1,3,1,10000,0.2
176,20,1,1,1,2000,0.04
176,396,5,3,1,15000,0.3
176,343,1,2,0,3000,0.06
177,296,1,0,4,50000,1.0
177,274,4,0,2,0,0.0
177,201,5,4,0,5000,0.1
177,294,4,0,1,0,0.0
177,158,3,4,0,10000,0.2
177,119,1,4,1,5000,0.1
177,343,4,2,0,3000,0.06
177,28,4,1,4,35000,0.7
177,369,2,2,1,7500,0.15
177,197,4,4,0,5000,0.1
177,66,3,1,1,10000,0.2
177,218,1,0,2,50000,1.0
177,254,5,0,4,0,0.0
177,336,4,2,4,15000,0.3
177,408,3,3,2,15000,0.3
177,62,5,1,4,30000,0.6
177,244,4,0,4,10000,0.2
177,308,3,0,2,15000,0.3
177,322,3,0,2,0,0.0
177,173,1,4,0,10000,0.2
177,129,4,4,4,2000,0.04
177,277,5,0,4,15000,0.3
177,241,4,0,4,0,0.0
177,16,5,1,1,0,0.0
177,100,5,4,1,0,0.0
177,423,1,3,1,0,0.0
177,270,3,0,2,25000,0.5
177,334,3,0,4,50000,1.0
177,244,2,0,4,10000,0.2
178,151,5,4,4,0,0.0
178,94,2,4,4,7000,0.14
178,368,4,2,2,3000,0.06
178,100,4,4,1,0,0.0
178,323,1,0,2,0,0.0
178,160,3,4,3,0,0.0
178,395,3,3,4,0,0.0
178,378,3,2,4,0,0.0
178,127,2,4,4,10000,0.2
178,139,1,4,2,10000,0.2
178,270,5,0,2,25000,0.5
178,156,3,4,0,10000,0.2
178,166,1,4,2,6000,0.12
178,297,3,0,2,50000,1.0
178,45,4,1,4,50000,1.0
178,95,5,4,4,0,0.0
178,94,1,4,4,7000,0.14
178,145,4,4,4,5000,0.1
178,188,5,4,0,10000,0.2
178,42,3,1,1,5000,0.1
178,336,3,2,4,15000,0.3
178,248,3,0,4,50000,1.0
